ORDER,FAMILY,GENUS,SPECIES,DESCRIBER,YEAR,XREF,AUTHOR,YRPUBL,PUBL,VOL,PAGE,PAGE2,IDYRQUAL,MUSEUM,SOURCE,ANA,BAR,CAT,CLE,COR,CRU,GUA,MIG,NIC,ROS,NO,SO,COLLECTOR,MONTH,YRCOLL,NOSPEC,ECOLOGY,NOTES
Diptera,Tephritidae,Trupanea,sp.,,,MISID as mevarna,Sturgis,1918,Pom. Coll. J. Ent. & Zool.,10,27,-31,,,,,,x,,,,,,,,,,,0,,,,
Diptera,Tephritidae,Trupanea,vicina,(Wulp),1900,,"Foote, et al.",1993,Handb. Fruit Flies Am. N. Mex.,,429,,,,,,,x,,,,,,,,,,,,,,,(map 89)
Diptera,Tephritidae,Trupanea,wheeleri,Curran,1932,,Foote & Blanc,1963,Bull. Calif. Insect Surv.,7,87,,,,,,,x,,,,,,,,,,,,,,,
Diptera,Tephritidae,Trupanea,wheeleri,Curran,1932,,Goeden,1986,Pan-Pac. Ent.,62,327,,,,,,,,,,x,,,,,,,,10,1985,,"South Ridge, found on H. squar",
Diptera,Tephritidae,Trupanea,wheeleri,Curran,1932,,"Foote, et al.",1993,Handb. Fruit Flies Am. N. Mex.,,445,,,,,x,,x,,,x,,,x,,,,,,,,,(map 98)
Diptera,Tephritidae,Trupanea,wheeleri,Curran,1932,,Goeden,1992,Proc. Ent. Soc. Wash.,94,112,,,,,,,,,,x,,,,,,,,,,,on Baccharis & Haplopappus,
Diptera,Tephritidae,Urophora,formosa,(Coquillett),1894,,Goeden,1986,Pan-Pac. Ent.,62,327,,,,,,,,,,x,,,,,,,,10,1986,,"Stanton Ranch airport, reared",venetus
Diptera,Tephritidae,Urophora,formosa,(Coquillett),1894,,Goeden,1987,Proc. Ent. Soc. Wash.,89,269,-274,,,,,,,,,x,,,,,,,,0,,,reared from H. venetus vernoni,
Diptera,Tephritidae,Urophora,formosa,(Coquillett),1894,,"Foote, et al.",1993,Handb. Fruit Flies Am. N. Mex.,,467,,,,,,,,,,x,,,,,,,,,,,,(map 103)
Diptera,Tephritidae,Valentibulla,californica,(Coquillett),1894,,"Foote, et al.",1993,Handb. Fruit Flies Am. N. Mex.,,478,,,,,,,,,,,,,,,,,,,,,,(map 104)
Diptera,Tephritidae,undetermined,sp.,,,,Cockerell,1939,Sci.,90,353,-354,,,,,,,,,,,,,,,,,0,,,,
Diptera,Therevidae,Ozodiceromya,aldrichi,(Coquillett),1893,as Psilocephala,Cole,1923,Proc. U.S. Nat. Mus.,62,1,-140,,,,,,,,,,,,,x,,,,0,,,,
Diptera,Therevidae,Thereva,comata,Loew,1869,,Cole,1923,Proc. U.S. Nat. Mus.,62,1,-140,,,,,,,,,,,x,,,,,,0,,,,
Diptera,Therevidae,Thereva,comata,Loew,1869,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,292,,James,,,,,,,,,,x,,,,,,5,,,,
Diptera,Tipulidae,Erioptera (Trimicra),pilipes,(Fabricius),1787,,Alexander,1973,Great Basin Nat.,33,189,-196,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I.?"""
Diptera,Tipulidae,Gonomyia,sp.,,,,Sanders,1964,Bull. S. Calif. Acad. Sci.,63,24,,,,,,,,,,,,,x,,,,,0,,,,
Diptera,Tipulidae,Gonomyia (G.),virgata,Doane,1900,,Alexander,1967,Bull. Calif. Insect Surv.,8,1,-269,,,lit,,,,,,,,,x,,,,,0,,,,
Diptera,Tipulidae,Holorusia,hespera,Arnaud & Byers,1990,as rubiginosa HOM,Alexander,1967,Bull. Calif. Insect Surv.,8,1,-269,,,lit,,,,,,x,,,,,,,,0,,,,
Diptera,Tipulidae,Limonia (Dicranomyia),catalinae,Alexander,1944,see L. (D) sigmata SYN,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
Diptera,Tipulidae,Limonia (Dicranomyia),defuncta concinna,(Williston),1894,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Diptera,Tipulidae,Limonia (Dicranomyia),stigmata,Doane,1900,Limonia catalinae SYN,Alexander,1944,Pom. Coll. J. Ent. & Zool.,36 (4),89,-94,,,,,,x,,,,,,,,,,,0,,,,
Diptera,Tipulidae,Limonia (Dicranomyia),stigmata,Doane,1900,,Alexander,1967,Bull. Calif. Insect Surv.,8,82,,,,,,,,,,,,,x,,,,,0,,,,
Diptera,Tipulidae,Limonia (Dicranomyia),venusta,(Bergroth),1888,,Sanders,1964,Bull. S. Calif. Acad. Sci.,63,24,,,,,,,,,,,,,x,,,,,0,,,,
Diptera,Tipulidae,Limonia (Idioglochina),marmorata,(Osten Sacken),1861,as signipennis SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,292,,Alexander,,,,,,,,,,x,,,,,,7,,,,
Diptera,Tipulidae,Limonia (Idioglochina),marmorata,(Osten Sacken),1861,,Alexander,1967,Bull. Calif. Insect Surv.,8,86,,,,lit,,,,,,,,x,,,,,,0,,,,
Diptera,Tipulidae,Limonia (Idioglochina),marmorata,(Osten Sacken),1861,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Diptera,Tipulidae,Nephrotoma,wulpiana,(Bergroth),1888,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Diptera,Tipulidae,Tipula (Bellardina),schizomera,Alexander,1940,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Diptera,Tipulidae,Tipula (Lunatipula),hastingsae diperona,Alexander,1973,,Alexander,1973,Great Basin Nat.,33 (3),189,-196,,,lit,,,,,,x,,,,,,,,0,,,,
Diptera,Tipulidae,Tipula (Trichotipula),santaecruzae,Alexander,1973,,Alexander,1973,Great Basin Nat.,33,189,-196,,,lit,,,,,,x,,,,,,,,0,,,,
Diptera,Tipulidae,Tipula (Triplicitipula),lygropis,Alexander,1920,,Alexander,1920,Can. Ent.,52 (8),224,-229,C. Alexander,CAS,holo,,,,,,x,,,,,,,,0,,,,
Diptera,Tipulidae,Tipula (Triplicitipula),lygropis,Alexander,1920,,Alexander,1967,Bull. Calif. Insect Surv.,8,1,-269,,,lit,,,,,,x,,,,,,,,0,,,,not endemic
Diptera,Tipulidae,Tipula (Triplicitipula),occidentalis,Doane,1912,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Diptera,Tipulidae,Tipula (Triplicitipula),planicornis,Doane,1912,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Diptera,Tipulidae,Tipula (Triplicitipula),pubera,Loew,1864,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Diptera,Tipulidae,Tipula (Yamatotipula),fulvilineata,Doane,1912,,Alexander,1973,Great Basin Nat.,33,193,,,,,,,,,,,,,,,,,,0,,,,"""S. Cruz I."""
Embiidina,Oligotomidae,Haploembia,solieri,(Rambur),1842,Gynembia tarsalis JRSYN,Ross,1940,Ann. Ent. Soc. Amer.,33,629,-676,,,,,,x,,,,,,,,,,,0,,,,
Embiidina,Oligotomidae,Haploembia,solieri,(Rambur),1842,Gynembia tarsalis JRSYN,Ross,1957,Bull. Calif. Ins. Surv.,6,51,-58,,,,,,x,,,,,,,,,,,0,,,,
Ephemeroptera,Baetidae,Callibaetis,sp.,,,as Ephermeridae,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,287,,Ross,,,,,,,,x,,,,,,,,8,,,,
Hemiptera,Anthocoridae,Orius,harpocrates,Herring,1966,,S. E. Miller & Davis,1986,Psyche,92,550,,,,,,,,,,,,x,,,,,,0,,,found on Malacothrix,
Hemiptera,Aradidae,Aradus,sp.,,,MISID as aequalis,Uhler,1894,Proc. Calif. Acad. Sci. ser.2,4,281,,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Coreidae,Chelinidea,tabulata,(Burmeister),1834,,Goeden et al.,1967,Hilgardia,38,584,,,,,,,,,,x,,,,,,,,0,,,,"intro., est."
Hemiptera,Coreidae,Chelinidea,tabulata,(Burmeister),1834,,"Goeden, Fleschner et al.",1968,Calif. Agri.,22,8,-10,,,,,,,,,x,,,,,,,,0,,,"intr. to control prickly pear,",first successful introduction
Hemiptera,Coreidae,Chelinidea,tabulata,(Burmeister),1834,,Clausen,1978,"U.S. Dept. Agric., Agric.",480,369,,,,,,,,,,x,,,,,,,,0,,,intro. from Texas as biocontro,host: Opuntia
Hemiptera,Coreidae,Chelinidea,tabulata,(Burmeister),1834,,Herring,1980,Proc. Ent. Soc. Wash.,82,237,-251,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Coreidae,Chelinidea,vittiger,Uhler,1863,,Goeden et al.,1967,Hilgardia,38,585,,,,,,,,,,x,,,,,,,,0,,,,"intro., est."
Hemiptera,Coreidae,Chelinidea,vittiger,Uhler,1863,,"Goeden, Fleschner et al.",1968,Calif. Agri.,22,8,-10,,,,,,,,,x,,,,,,,,0,,,intr. to control prickly pear,"1945 attempt failed, est. 1961"
Hemiptera,Coreidae,Chelinidea,vittiger,Uhler,1863,,"De Vol, J. & Goeden, R.",1973,Environ. Ent.,2,231,-240,,,,,,,,,x,,,,,,,,,,,biology on Opuntia spp.,
Hemiptera,Coreidae,Chelinidea,vittiger,Uhler,1863,,Clausen,1978,"U.S. Dept. Agric., Agric.",480,369,,,,,,,,,,x,,,,,,,,0,,,intro. from Texas as biocontro,host: Opuntia
Hemiptera,Coreidae,Chelinidea,vittiger,Uhler,1863,,Clausen,1978,"U.S. Dept. Agric., Agric.",480,369,,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Coreidae,Chelinidea,vittiger,Uhler,1863,,Herring,1980,Proc. Ent. Soc. Wash.,82,237,-251,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Coreidae,Coriomeris,occidentalis,Dolling & Yonke,1976,,Dolling & Yonke,1976,Ann. Ent. Soc. Amer.,69,1147,-152,,,,,,,x,,,,,,,,,,0,,,,
Hemiptera,Coreidae,Narnia,femorata,Stal,1892,,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Hemiptera,Coreidae,Narnia,inornata,Distant,1892,,Goeden et al.,1967,Hilgardia,38,583,,,,,,,,,,x,,,,,,,,0,,,,native
Hemiptera,Coreidae,Narnia,pallidocornis,Stal,1870,,"De Vol, J. & Goeden, R.",1973,Environ. Ent.,2,239,,,,,,,,,,x,,,,,,,,,,,,
Hemiptera,Corixidae,Corisella,decolor,(Uhler),1871,,Menke et al.,1979,Bull. Calif. Insect Survey,21,107,,,,map,,,,,,x,,,,,,,,0,,,,
Hemiptera,Corixidae,Corisella,inscripta,(Uhler),1894,,Hungerford,1948,Univ. Kansas Sci. Bull.,32,1,-827,,,,,,,x,,,,,,,,,,0,,,,
Hemiptera,Corixidae,Corisella,inscripta,(Uhler),1894,,Menke et al.,1979,Bull. Calif. Insect Survey,21,107,,,,map,,,,x,,,,,,,,,,0,,,,
Hemiptera,Corixidae,Graptocorixa,uhleri,(Hungerford),1925,,Hungerford,1930,Pan-Pac. Ent.,7,22,-26,,CAS,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Corixidae,Graptocorixa,uhleri,(Hungerford),1925,,Hungerford,1948,Univ. Kansas Sci. Bull.,32,1,-827,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Corixidae,Graptocorixa,uhleri,(Hungerford),1925,,Menke et al.,1979,Bull. Calif. Insect Survey,21,97,,,,map,,,,x,,,,,,,,,,0,,,,
Hemiptera,Cydnidae,Macroporus,repetitius,Uhler,1876,as Corimelanidae MISID,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,75,,,,,,x,,,,,,,,,,,,,,,lizard food,
Hemiptera,Gerridae,Aquarius,remigis,(Say),1832,as Gerris,"Lee, Ryckman et al.",1955,Bull. S. Calif. Acad. Sci.,54,20,-21,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Gerridae,Aquarius,remigis,(Say),1832,as G. remigis caloregon SYN,Calabrese,1974,Ent. News.,85,27,-28,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Gerridae,Aquarius,remigis,(Say),1832,as Gerris,Menke et al.,1979,Bull. Calif. Insect Survey,21,63,,,,map,,,x,x,,x,,,,x,,,,0,,,,
Hemiptera,Gerridae,Aquarius,remigis,(Say),1832,,Kaitala & Dingle,1992,Ann. Ent. Soc. Amer.,85,590,-595,,,,,,,,,x,,,,,,,,,,,,
Hemiptera,Gerridae,Aquarius,remigis,(Say),1832,,Preziosi & Fairbairn,1992,Evol.,46,430,-444,,,,,,,,,x,,,,,,,,,,,,
Hemiptera,Lygaeidae,Cryphula,trimaculatus,(Distant),1882,Trapezus SYN,Cockerell,1916,Ent. News,27,469,,,,,,,,,x,,,,,,,,Cockerell,8,1915,,,
Hemiptera,Lygaeidae,Emblethis,vicarius,Horvath,1908,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,H. G. Barber,,,,,,,,,,,x,,,,,0,,,,
Hemiptera,Lygaeidae,Emblethis,vicarius,Horvath,1908,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,H. G. Barber,,,,,,,,,,,x,,,,,0,,,,
Hemiptera,Lygaeidae,Kleidocerys,ovalis,Barber,1953,,Barber,1953,Proc. Ent. Soc. Wash.,55,273,-283,,,lit,,,x,,,,,,,,,,H. O. Marsh,10,1908,,,not endemic
Hemiptera,Lygaeidae,Lygaeus,kalmii kalmii,Stal,1874,MISID as reclivatus,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Hemiptera,Lygaeidae,Lygaeus,sp.,,,MISID?,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,from Verbena prostata,
Hemiptera,Lygaeidae,Melanopleurus,fuscosus,Brailovsky,1977,,Brailovsky,1977,Anal. Inst. Biol. Univ. Nac.,48,129,-132,,,lit,,,,,,x,,,,,,,,0,,,,Zoology series
Hemiptera,Lygaeidae,Neartholomus,scolopax,(Say),1832,as Orsilles,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,from Verbena prostata,
Hemiptera,Lygaeidae,Nysius,raphanus,Howard,1872,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,378,,,,,,,,x,,,,,,,,,,0,,,,
Hemiptera,Lygaeidae,Nysius,sp.,,,MISID as angustatus,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,from Verbena prostata,
Hemiptera,Lygaeidae,Ozophora,occidentalis,Slater,1988,,Slater,1988,J. New York Ent. Soc.,96,91,-109,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Miridae,Atractotomus,agrifoliae,"Stonedahl, G. M.",1990,,"Stonedahl, G. M.",1990,Bull. Amer. Mus. Nat. Hist.,198,19,,,,,,,,,,x,,,,,,,,0,,,not TL,
Hemiptera,Miridae,Chaetophylidea,moerens,(Reuter),1909,,Knight,1968,Brigham Young Univ. Sci. Bull.,9,1,-282,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Miridae,Closterocoris,amoenus,(Provancher),1872,as ornatus SYN,Uhler,1890,Trans. Maryland Acad. Sci.,1,77,,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Closterocoris,amoenus,(Provancher),1872,as ornata SYN,Van Duzee,1912,Can. Ent.,44,317,-329,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Irbisia,brachycera,(Uhler),1872,,Schwartz,1984,J. New York Ent. Soc.,92,193,-306,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Miridae,Irbisia,californica,Van Duzee,1921,,Schwartz,1984,J. New York Ent. Soc.,92,193,-306,,,,x,,x,,,x,,x,x,,,,,0,,,,
Hemiptera,Miridae,Irbisia,mollipes,Van Duzee,1917,,Van Duzee,1921,Proc. Calif. Acad. Sci. ser.4,11,145,-152,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Irbisia,mollipes,Van Duzee,1917,,Schwartz,1984,J. New York Ent. Soc.,92,193,-306,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Irbisia,sp.,,,MISID as pacifica,Uhler,1872,"Hayden, F. V., Rept. U. S.",,416,,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Lopidea,nigridia aculeata,Van Duzee,1917,as nigridea hirta,Van Duzee,1921,Proc. Calif. Acad. Sci. ser.4,11,111,-134,,,,,,,,,,,x,,,,,Van Duzee,5,1919,,,
Hemiptera,Miridae,Lopidea,nigridia aculeata,Van Duzee,1917,as hirta,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,Van Duzee,,,,,,,,,,x,,,,,,0,,,found on Atragalus miguelensis,
Hemiptera,Miridae,Lopidea,nigridia aculeata,Van Duzee,1917,as nigridea hirta,S. E. Miller & Davis,1986,Psyche,92,550,,,,,,,,,,,,x,,,,,,0,,,found on Malacothrix,
Hemiptera,Miridae,Lopidea,nigridia aculeata,Van Duzee,1917,,Asquith,1990,Great Basin Nat.,50,140,",149",,,,,,,,,,,x,,,,,,,,,,
Hemiptera,Miridae,Lopidea,nigridia aculeata,Van Duzee,1917,,Asquith,1990,Great Basin Nat.,50,140,",149",,,,,,,,,,,x,,,,,,,,,,
Hemiptera,Miridae,Lopidea,nigridia aculeata,Van Duzee,1917,,Asquith,1991,Theses Zoologicae,16,1,-280,,,,,,,,,,,x,,,,,,,,,,L. n. hirta (TL MIG) as SYN
Hemiptera,Miridae,Lygus,hesperus,Knight,1917,,Knight,1917,Cornell Univ. Agr. Exp. Sta.,391,555,-645,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Lygus,hesperus,Knight,1917,,Kelton,1975,Mem. Ent. Soc. Can.,95,1,-101,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Phytocoris,histriculus,Van Duzee,1920,,Stonedahl,1988,Bull. Amer. Mus. Nat. Hist.,188,1,-257,,CAS,,,,,x,,x,,,,,,,,0,,,,
Hemiptera,Miridae,Phytocoris,insulatus,Stonedahl,1988,,Stonedahl,1988,Bull. Amer. Mus. Nat. Hist.,188,1,-257,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Miridae,Polymerus,uhleri,(Van Duzee),1914,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,H. H. Knight,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Notonectidae,Buenoa,scimitra,Bare,1925,,Menke et al.,1979,Bull. Calif. Insect Survey,21,147,,,,map,,,x,,,,,,,,,,,0,,,,
Hemiptera,Notonectidae,Notonecta,kirbyi,Hungerford,1925,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,287,,Hungerford,,,,,,x,,,,,,,,,,0,1939,,,
Hemiptera,Notonectidae,Notonecta,kirbyi,Hungerford,1925,,Menke et al.,1979,Bull. Calif. Insect Survey,21,143,,,,map,,,x,,,x,,,,,,,,0,,,,
Hemiptera,Notonectidae,Notonecta,unifasciata,Guerin-Meneville,1857,,"Lee, Ryckman et al.",1955,Bull. S. Calif. Acad. Sci.,54,20,-21,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Notonectidae,Notonecta,unifasciata,Guerin-Meneville,1857,,Menke et al.,1979,Bull. Calif. Insect Survey,21,145,,,,map,,,x,,,x,,,,,,,,0,,,,
Hemiptera,Pentatomidae,Chlorochroa,rossiana,Buxton & Thomas,1983,,"Buxton, Thomas, & Froesc.",1984,"Occ. Pap. Ent., CDFA",29,10,23,,,map,,,,,,,,?,,,,,,0,,,,large #s feeding on giant Core
Hemiptera,Pentatomidae,Eurygaster,amerinda,Bliven,1956,,"Lattin, J. D.",1964,"Ph. D. diss., Univ. Calif., B.",,251,,,,,,,,,,,,,,x,,,,,,,,
Hemiptera,Pentatomidae,Eurygaster,shoshone,Kirkaldy,1909,,Fall & Davis,1934,Can. Ent.,66,143,-144,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Pentatomidae,Murgantia,histrionica,(Hahn),1834,,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,from Isomeris arborea,
Hemiptera,Pentatomidae,Murgantia,histrionica,(Hahn),1834,,Uhler,1894,Proc. Calif. Acad. Sci. ser.2,4,231,,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Pentatomidae,Murgantia,histrionica,(Hahn),1834,as h. nigricans SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,,,,,,x,,,,,,,,,,,0,,,infesting Isomerus arborea,
Hemiptera,Pentatomidae,Nezara,viridula,(Linnaeus),1758,,Uhler,1894,Proc. Calif. Acad. Sci. ser.2,4,231,,,,,,,,,,x,,,,,,,,0,,,,
Hemiptera,Pentatomidae,Prionosoma,podopioides,Uhler,1863,,La Follette,1915,Pom. Coll. J. Ent. & Zool.,7,123,-129,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Pentatomidae,Prionosoma,podopioides,Uhler,1863,,Norland,1931,Pom. Coll. J. Ent. & Zool.,23,45,-46,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Pentatomidae,Thyanta,custator accerra,McAtee,1919,,Rider & Chapin,1992,J. New York Ent. Soc.,100,56,,,,,,,,,,,,,,,,,,,,,,unstated Channel Islands
Hemiptera,Pentatomidae,Thyanta,pallidovirens,(Stal),1859,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,379,,,,,,,,x,,,,,,,,,,0,,,,
Hemiptera,Pentatomidae,Thyanta,pallidovirens,(Stal),1859,,Rider & Chapin,1992,J. New York Ent. Soc.,100,63,,,,,,,,,,,,,,,,,,,,,,unstated Channel Islands
Hemiptera,Pentatomidae,Thyanta,sp.,,,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,76,,,,,,x,,,,,,,,,,,,,,,lizard food,
Hemiptera,Reduviidae,Apiomerus,sp.,,,as crassipes MISID,Lima et al.,1951,Mem. Inst. Oswaldo Cruz,49,349,,,IOC?,,,,x,,,,,,,,,,Dyar & Caudell,6,1906,1,,=A.californicus Szerlip ms ?
Hemiptera,Reduviidae,Empicoris,sp.,,,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,76,,,,,,x,,,,,,,,,,,,,,,lizard food,
Hemiptera,Reduviidae,Rasahus,biguttatus,(Say),1832,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,H. G. Barber,,,,,,x,,,,,,,,,,0,,,,
Hemiptera,Rhopalidae,Liorhyssus,hyalinus,(Fabricius),1794,Corizus SYN,Cockerell,1916,Ent. News,27,469,,,,,,,,,x,,,,,,,,Cockerell,8,1915,,,
Hemiptera,Saldidae,Saldula,comatula,Parshley,1923,,"Lee, Ryckman et al.",1955,Bull. S. Calif. Acad. Sci.,54,20,-21,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Saldidae,Saldula,pexa,Drake,1950,,Menke et al.,1979,Bull. Calif. Insect Survey,21,30,,,,map,,,x,,,x,,,,,,,,0,,,,
Hemiptera,Veliidae,Microvelia,beameri,McKinstry,1937,,"Lee, Ryckman et al.",1955,Bull. S. Calif. Acad. Sci.,54,20,-21,,,,,,x,,,,,,,,,,,0,,,,
Hemiptera,Veliidae,Microvelia,beameri,McKinstry,1937,,Menke et al.,1979,Bull. Calif. Insect Survey,21,55,,,,map,,,x,,,x,,,,,,,,0,,,,
Hemiptera,Veliidae,Microvelia,sp.,,,MISID as paludicola,"Lee, Ryckman et al.",1955,Bull. S. Calif. Acad. Sci.,54,20,-21,,,,,,x,,,,,,,,,,,0,,,,
Homoptera,Aleyrodidae,Aleuroplatus,coronata,(Quaintance),1900,,Bemis,1904,Proc. U.S. Natl. Mus.,27,497,,,,,,,x,,,,,,,,,,,0,,,,
Homoptera,Aleyrodidae,Aleuroplatus,coronata,(Quaintance),1900,,Penny,1922,Pom. Coll. J. Ent. & Zool.,14,21,-35,,,,,,x,,,,,,,,,,,0,,,,
Homoptera,Aleyrodidae,Aleuroplatus,gelatinosus,(Cockerell),1898,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,P.W. Mason,,,,,x,,,,,,,,,,,0,,,found at Rancho Escondido,
Homoptera,Aleyrodidae,Aleyrodes,pruinosus,Bemis,1904,,Bemis,1904,Proc. U.S. Natl. Mus.,27,491,,,,,,,x,,,,,,,,,,,0,,,,not endemic
Homoptera,Aleyrodidae,Aleyrodes,pruinosus,Bemis,1904,,Penny,1922,Pom. Coll. J. Ent. & Zool.,14,21,-35,,,,,,x,,,,,,,,,,,0,,,,
Homoptera,Aleyrodidae,Aleyrodes,pruinosus,Bemis,1904,,Mound & Halsey,1978,"Brit. Mus. Nat. Hist., London",,100,,,,,,,x,,,,,,,,,,,0,,,,
Homoptera,Aleyrodidae,Tetraleurodes,mori,(Quaintance),1899,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,P.W. Mason,,,,,,,,x,,,,,,,,0,,,found at Fry's Harbor,
Homoptera,Aleyrodidae,Trialeurodes,drewsi,Sampson,1945,,Russell,1948,U.S. Dept. Agr. Misc. Publ.,635,53,,,,,,,x,,,,,,,,,,,0,,,,
Homoptera,Aleyrodidae,Trialeurodes,vaporariorum,(Westwood),1856,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,,,,,,x,,,,,,,,,,,0,,,infesting Crossosoma,
Homoptera,Aphididae,Acyrthosiphon,pisum,(Harris),1776,,Cockerell,1939,Bios,10,104,,,,,,,x,,,,,x,,,,,,0,,,,
Homoptera,Aphididae,Acyrthosiphon,pisum,(Harris),1776,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,,,,,,x,,,,,,,,,,,0,,,,islands?
Homoptera,Aphididae,Aphis,armoraciae,Cowen,1895,as armoraceae,S. E. Miller & Davis,1986,Psyche,92,552,,,,,,,,,,,,x,,,,,,0,,,found on Malacothrix at Cuyler,
Homoptera,Aphididae,Aphis,rumicis,Linnaeus,1758,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,,,,,,,x,,,,,,,,,,0,1939,,found on Rumex salicifolius,
Homoptera,Aphididae,Tamalia,coweni,(Cockerell),1905,,Cockerell,1938,Univ. Colorado Stud.,26,17,,,,,,,,,,,,x,,,,,,0,,,found on Arctostaphylos,
Homoptera,Aphididae,Tamalia,coweni,(Cockerell),1905,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,,,,,,,,,x,,,,,,,,0,,,forms galls on Arctostaphylos,
Homoptera,Aphididae,Tamalia,coweni,(Cockerell),1905,,Sholes & Beatty,1987,Amer. Midl. Nat.,118,198,-204,,,,,,,,,x,,,,,,,,0,,,found on Arctostaphylos insula,
Homoptera,Asterolecaniidae,Mycetococcus,ehrhorni,(Cockerell),1895,,Gill,1993,CDFA Tech. Ser. Agr. Bio.,2,103,,,,,,,,,,x,,,,,,,,,,,,
Homoptera,Cicadellidae,Deltocephalus,punctatus,(Osborn & Ball),1898,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,288,,Van Duzee,,,,,,,,,,x,,,,,,0,,,,
Homoptera,Cicadellidae,Empoasca,abrupta,DeLong,1931,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,377,,,,,,,,x,,,,,,,,,,0,,,,
