record,source,month,day,year,island,order,family,acceptedFamily,genus,acceptedGenus,specificEp,acceptedEpithet,scientificName,acceptedName
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,collectum,collectum,Anthidium collectum,Anthidium collectum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,5,16,1969,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,coquilletti,coquilletti,Megachile coquilletti,Megachile coquilletti
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,coquilletti,coquilletti,Megachile coquilletti,Megachile coquilletti
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,coquilletti,coquilletti,Megachile coquilletti,Megachile coquilletti
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,coquilletti,coquilletti,Megachile coquilletti,Megachile coquilletti
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Megachile,Megachile,coquilletti,coquilletti,Megachile coquilletti,Megachile coquilletti
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,calla,calla,Osmia calla,Osmia calla
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,tristella,tristella,Osmia tristella,Osmia tristella
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,tristella,tristella,Osmia tristella,Osmia tristella
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,trevoris,trevoris,Osmia trevoris,Osmia trevoris
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,trevoris,trevoris,Osmia trevoris,Osmia trevoris
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Osmia,Osmia,trevoris,trevoris,Osmia trevoris,Osmia trevoris
occurrence,Bohart,10,17,2006,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hylaeus,Hylaeus,polifolii,polifolii,Hylaeus polifolii,Hylaeus polifolii
occurrence,Bohart,10,20,2001,Santa Cruz,Hymenoptera,Apidae,Apidae,Apis,Apis,mellifera,mellifera,Apis mellifera,Apis mellifera
occurrence,Bohart,9,21,2004,Santa Cruz,Hymenoptera,Apidae,Apidae,Ceratina,Ceratina,acantha,acantha,Ceratina  acantha,Ceratina  acantha
occurrence,Bohart,9,21,2004,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,9,21,2004,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,9,21,2004,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,9,21,2004,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,9,21,2004,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hylaeus,Hylaeus,polifolii,polifolii,Hylaeus polifolii,Hylaeus polifolii
occurrence,Bohart,8,1,1970,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,8,26,1971,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Colletes,Colletes,hyalinus,hyalinus,Colletes hyalinus,Colletes hyalinus
occurrence,Bohart,8,1,1970,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,8,1,1970,Santa Cruz,Hymenoptera,Megachilidae,Megachilidae,Anthidium,Anthidium,maculosum,maculosum,Anthidium maculosum,Anthidium maculosum
occurrence,Bohart,2,3,1979,Santa Cruz,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,nigrocaerulea,nigrocaerulea,Andrena nigrocaerulea,Andrena nigrocaerulea
occurrence,Bohart,2,3,1979,Santa Cruz,Hymenoptera,Andrenidae,Andrenidae,Panurginus,Panurginus,,,Panurginus,Panurginus
occurrence,Bohart,2,3,1979,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,candida,candida,Andrena candida,Andrena candida
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Andrenidae,Andrenidae,Andrena,Andrena,candida,candida,Andrena candida,Andrena candida
occurrence,Bohart,4,27,1962,Santa Cruz,Hymenoptera,Apidae,Apidae,Ceratina,Ceratina,acantha,acantha,Ceratina  acantha,Ceratina  acantha
occurrence,Bohart,4,27,1962,Santa Cruz,Hymenoptera,Apidae,Apidae,Ceratina,Ceratina,acantha,acantha,Ceratina  acantha,Ceratina  acantha
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,9,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Diadasia,Diadasia,rinconis,rinconis,Diadasia rinconis mimetica,Diadasia rinconis mimetica
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Eucera,Eucera,edwardsii,edwardsii,Eucera edwardsii,Eucera edwardsii
occurrence,Bohart,5,10,1968,Santa Cruz,Hymenoptera,Apidae,Apidae,Melissodes,Melissodes,lupina,lupinus,Melissodes lupina,Melissodes lupinus
occurrence,Bohart,7,12,1994,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,7,12,1994,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,7,12,1994,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,7,13,1994,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hyalinus,Colletes,gaudialis,hylainus gaudialis,Hyalinus gaudialis,Colletes hylainus gaudialis 
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hylaeus,Hylaeus,polifolii,polifolii,Hylaeus polifolii,Hylaeus polifolii
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hylaeus,Hylaeus,polifolii,polifolii,Hylaeus polifolii,Hylaeus polifolii
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hylaeus,Hylaeus,polifolii,polifolii,Hylaeus polifolii,Hylaeus polifolii
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Colletidae,Colletidae,Hylaeus,Hylaeus,polifolii,polifolii,Hylaeus polifolii,Hylaeus polifolii
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,6,19,1967,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Augochlorella,Augochlorella,pomoniella,pomoniella,Augochlorella pomoniella,Augochlorella pomoniella
occurrence,Bohart,6,20,1967,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,perichlarus,perichlarus,Lasioglossum perichlarus,Lasioglossum perichlarus
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,argemonis,argemonis,Lasioglossum argemonis,Lasioglossum argemonis
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,argemonis,argemonis,Lasioglossum argemonis,Lasioglossum argemonis
occurrence,Bohart,6,19,1967,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,channelense,channelense,Lasioglossum channelense,Lasioglossum channelense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,channelense,channelense,Lasioglossum channelense,Lasioglossum channelense
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,trizonatum,trizonatum,Lasioglossum trizonatum,Lasioglossum trizonatum
occurrence,Bohart,5,6,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,trizonatum,trizonatum,Lasioglossum trizonatum,Lasioglossum trizonatum
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,8,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,4,28,1969,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,avalonense,avalonense,Lasioglossum avalonense,Lasioglossum avalonense
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,,,Lasioglossum,Lasioglossum
occurrence,Bohart,5,4,1968,Santa Cruz,Hymenoptera,Halictidae,Halictidae,Lasioglossum,Lasioglossum,,,Lasioglossum,Lasioglossum
