kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,MASTER_ELIM,sci_name,,needs review,isl_check,SMI,SR,SCR,A,SBA,SNI,SCL,SCA,assign by island
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,scirpus microcarpus,KEEP,scirpus microcarpus,,,1,,,,,,,,1,
,,,,,scolochloa festucacea,ELIM,scolochloa festucacea,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,scrophularia californica,KEEP,scrophularia californica,,,1,,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,scrophularia californica subsp. californica,KEEP,scrophularia californica,,,1,,1,,,,,,,
,,,,,scrophularia californica var. catalina,,scrophularia californica var. catalina,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,scrophularia villosa,KEEP,scrophularia villosa,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,scutellaria tuberosa,KEEP,scutellaria tuberosa,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,scutellaria tuberosa var. similis,KEEP,scutellaria tuberosa,,,2,,1,1,,,,,,
,,,,,sedum adolphii,,sedum adolphii,,Yes,0,,,,,,,,,
,,,,,sedum craigii,,sedum craigii,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,selaginella bigelovii,KEEP,selaginella bigelovii,,,5,,1,1,1,,,1,1,
,,,,,selaginella wallacei,ELIM,selaginella wallacei,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio aphanactis,KEEP,senecio aphanactis,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio douglasii,KEEP,senecio flaccidus var. douglasii,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio douglasii var. douglasii,KEEP,senecio flaccidus var. douglasii,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio flaccidus,KEEP,senecio flaccidus var. douglasii,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio flaccidus var. douglasii,KEEP,senecio flaccidus var. douglasii,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,erechtites glomerata,KEEP,senecio glomeratus,,,3,1,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio glomeratus,KEEP,senecio glomeratus,,,3,1,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio lyonii,KEEP,senecio lyonii,,,2,,,,,,,1,1,
,,,,,senecio reptans,,senecio reptans,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio vulgaris,KEEP,senecio vulgaris,,,7,1,1,1,1,,1,1,1,
,,,,,senna artemisioides,ELIM,senna artemisioides,,,0,,,,,,,,,
,,,,,senna confinis,,senna confinis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,sesuvium verrucosum,KEEP,sesuvium verrucosum,,,1,,,,,,,1,,
,,,,,seutera palmeri var. palmeri,,seutera palmeri var. palmeri,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sibara filifolia,KEEP,sibara filifolia,,,3,,,1,,,,1,1,
,,,,,sidalcea malviflora subsp. californica,ELIM,sidalcea malviflora subsp. californica,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,sidalcea malvaeflora,KEEP,sidalcea malviflora subsp. malviflora,,,3,1,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,sidalcea malviflora,KEEP,sidalcea malviflora subsp. malviflora,,,3,1,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,sidalcea malviflora subsp. malviflora,KEEP,sidalcea malviflora subsp. malviflora,,,3,1,1,1,,,,,,
,,,,,sidalcea neomexicana,ELIM,sidalcea neomexicana,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene antirrhina,KEEP,silene antirrhina,,,5,1,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene gallica,KEEP,silene gallica,,,8,1,1,1,1,1,1,1,1,
,,,,,silene laciniata subsp. californica,ELIM,silene laciniata subsp. californica,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene laciniata,KEEP,silene laciniata subsp. laciniata,,,6,1,1,1,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene laciniata subsp. laciniata,KEEP,silene laciniata subsp. laciniata,,,6,1,1,1,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene laciniata subsp. major,KEEP,silene laciniata subsp. laciniata,,,6,1,1,1,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,silene multinervia,KEEP,silene multinervia,,,2,,,1,,,,,1,
,,,,,silene noctiflora,ELIM,silene noctiflora,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,silybum marianum,KEEP,silybum marianum,,,5,,1,1,,1,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,brassica kaber,KEEP,sinapis arvensis,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sinapis arvensis,KEEP,sinapis arvensis,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sisymbrium altissimum,KEEP,sisymbrium altissimum,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sisymbrium irio,KEEP,sisymbrium irio,,,4,,,,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sisymbrium officinale,KEEP,sisymbrium officinale,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,sisymbrium orientale,KEEP,sisymbrium orientale,,,4,,,,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Iridaceae,sisyrinchium bellum,KEEP,sisyrinchium bellum,,,4,1,1,1,,,,,1,
,,,,,solandra arborescens,,solandra arborescens,,Yes,0,,,,,,,,,
,,,,,solandra guttata,,solandra guttata,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum americanum,KEEP,solanum americanum,,,4,,1,,1,,1,1,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum nodiflorum,KEEP,solanum americanum,,,4,,1,,1,,1,1,,
,,,,,solanum angustifolium,ELIM,solanum angustifolium,,,0,,,,,,,,,
,,,,,solanum arborescens,,solanum arborescens,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum douglasii,KEEP,solanum douglasii,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum elaeagnifolium,KEEP,solanum elaeagnifolium,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum rostratum,KEEP,solanum rostratum,,,1,,,,,,,,1,
,,,,,solanum umbelliferum,ELIM,solanum umbelliferum,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum clokeyi,KEEP,solanum wallacei,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei,KEEP,solanum wallacei,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei subsp. clokeyi,KEEP,solanum wallacei,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei var. clokeyi,KEEP,solanum wallacei,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,solanum wallacei var. wallacei,KEEP,solanum wallacei,,,3,,1,1,,,,,1,
,,,,,solanum wrightii,ELIM,solanum wrightii,,,0,,,,,,,,,
,,,,,solanum xanti,ELIM,solanum xanti,,,0,,,,,,,,,
,,,,,solanum xanti var. wallacei,ELIM,solanum xanti,,,0,,,,,,,,,
,,,,,solanum xanti var. xanti,ELIM,solanum xanti,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,soleirolia soleirolii,KEEP,soleirolia soleirolii,,,3,,,,,,1,1,1,
,,,,,solidago spathulata,ELIM,solidago spathulata,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,solidago californica,KEEP,solidago velutina subsp. californica,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,solidago velutina,KEEP,solidago velutina subsp. californica,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,solidago velutina subsp. californica,KEEP,solidago velutina subsp. californica,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,soliva sessilis,KEEP,soliva sessilis,,,1,,,,,,,,1,
,,,,,sollya fusiformis,ELIM,sollya fusiformis,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus asper,KEEP,sonchus asper subsp. asper,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus asper subsp. asper,KEEP,sonchus asper subsp. asper,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus oleraceus,KEEP,sonchus oleraceus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,sonchus tenerrimus,KEEP,sonchus tenerrimus,,,4,,,,,1,1,1,1,
,,,,,sorghum bicolor,ELIM,sorghum bicolor,,,0,,,,,,,,,
,,,,,sorghum halapense,ELIM,sorghum halepense,,,0,,,,,,,,,
,,,,,sorghum halepense,ELIM,sorghum halepense,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,spartium junceum,KEEP,spartium junceum,,,3,,,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergula arvensis,KEEP,spergula arvensis,,,2,,1,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia bocconei,KEEP,spergularia bocconi,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia bocconi,KEEP,spergularia bocconi,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia bocconii,KEEP,spergularia bocconi,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca,KEEP,spergularia macrotheca,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca var. leucantha,KEEP,spergularia macrotheca,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia macrotheca var. macrotheca,KEEP,spergularia macrotheca,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia marina,KEEP,spergularia marina,,,7,,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia salina,KEEP,spergularia marina,,,7,,1,1,1,1,1,1,1,
,,,,,spergularia platensis,ELIM,spergularia platensis,,,0,,,,,,,,,
,,,,,spergularia rubra,ELIM,spergularia rubra,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,spergularia villosa,KEEP,spergularia villosa,,,5,,1,1,,,1,1,1,
,,,,,sphacele fragrans,,sphacele fragrans,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,cyathea cooperi,KEEP,sphaeropteris cooperi,,,1,,,,,,,,1,
Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,sphaeropteris cooperi,KEEP,sphaeropteris cooperi,,,1,,,,,,,,1,
,,,,,spinacia oleracea,ELIM,spinacia oleracea,,,0,,,,,,,,,
,,,,,sporobolus schoenoides,,sporobolus schoenoides,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,stachys ajugoides,KEEP,stachys ajugoides,,,1,1,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,stachys bullata,KEEP,stachys bullata,,,3,,1,1,1,,,,,
,,,,,stachys rigida subsp. rigida,,stachys rigida subsp. rigida,,Yes,0,,,,,,,,,
,,,,,stachys stebbinsii,ELIM,stachys stebbinsii,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,microseris heterocarpa,KEEP,stebbinsoseris heterocarpa,,,6,,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stebbinsoseris heterocarpa,KEEP,stebbinsoseris heterocarpa,,,6,,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria media,KEEP,stellaria media,,,6,1,1,1,1,,,1,1,
,,,,,stellaria neglecta,ELIM,stellaria neglecta,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria nitens,KEEP,stellaria nitens,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria media subsp. pallida,KEEP,stellaria pallida,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,stellaria pallida,KEEP,stellaria pallida,,,3,,,1,,,,1,1,
,,,,,machaerocereus gummosus,ELIM,stenocereus gummosus,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stenotaphrum secundatum,KEEP,stenotaphrum secundatum,,,1,,,,,,1,,,
,,,,,stenotis brevipes,,stenotis brevipes,,Yes,0,,,,,,,,,
,,,,,stenotis mucronata,,stenotis mucronata,,Yes,0,,,,,,,,,
,,,,,stenotus lanuginosus,ELIM,stenotus lanuginosus,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria cichoriacea,KEEP,stephanomeria cichoriacea,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria diegensis,KEEP,stephanomeria diegensis,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria exigua,KEEP,stephanomeria exigua subsp. coronaria,,,4,1,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria exigua subsp. coronaria,KEEP,stephanomeria exigua subsp. coronaria,,,4,1,1,1,,,,,1,
,,,,,stephanomeria parryi,ELIM,stephanomeria parryi,,,0,,,,,,,,,
,,,,,stephanomeria tribe,ELIM,stephanomeria tribe,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata,KEEP,stephanomeria virgata subsp. virgata,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata subsp. pleurocarpa,KEEP,stephanomeria virgata subsp. virgata,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stephanomeria virgata subsp. virgata,KEEP,stephanomeria virgata subsp. virgata,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,stillingia linearifolia,,stillingia linearifolia,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella cernua,KEEP,stipa cernua,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa cernua,KEEP,stipa cernua,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,achnatherum diegoense,KEEP,stipa diegoensis,,,5,1,1,1,1,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa diegoensis,KEEP,stipa diegoensis,,,5,1,1,1,1,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella lepida,KEEP,stipa lepida,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida,KEEP,stipa lepida,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida var. andersonii,KEEP,stipa lepida,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa lepida var. lepida,KEEP,stipa lepida,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,achnatherum miliaceum,KEEP,stipa miliacea var. miliacea,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,oryzopsis miliacea,KEEP,stipa miliacea var. miliacea,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,piptatherum miliaceum,KEEP,stipa miliacea var. miliacea,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,piptatherum miliaceum subsp. miliaceum,KEEP,stipa miliacea var. miliacea,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa miliacea,KEEP,stipa miliacea var. miliacea,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa miliacea var. miliacea,KEEP,stipa miliacea var. miliacea,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella pulchra,KEEP,stipa pulchra,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa pulchra,KEEP,stipa pulchra,,,8,1,1,1,1,1,1,1,1,
,,,,,pappostipa speciosa,ELIM,stipa speciosa,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,nassella tenuissima,KEEP,stipa tenuissima,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,stipa tenuissima,KEEP,stipa tenuissima,,,1,,,,,,,,1,
,,,,,strelitzia nicolai,ELIM,strelitzia nicolai,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Alismatales,Potamogetonaceae,potamogeton pectinatus,KEEP,stuckenia pectinata,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Alismatales,Potamogetonaceae,stuckenia pectinata,KEEP,stuckenia pectinata,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stylocline gnaphalioides,KEEP,stylocline gnaphaloides,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,stylocline gnaphaloides,KEEP,stylocline gnaphaloides,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda calceoliformis,KEEP,suaeda calceoliformis,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica,,suaeda californica,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. californica,,suaeda californica,,Yes,0,,,,,,,,,
,,,,,suaeda nigra,ELIM,suaeda nigra,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. pubescens,KEEP,suaeda taxifolia,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda californica var. taxifolia,KEEP,suaeda taxifolia,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda taxifolia,KEEP,suaeda taxifolia,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,suaeda taxifolia subsp. brevifolia,KEEP,suaeda taxifolia,,,8,1,1,1,1,1,1,1,1,
,,,,,symphoricarpos albus,ELIM,symphoricarpos albus,,,0,,,,,,,,,
,,,,,symphoricarpos albus var. laevigatus,ELIM,symphoricarpos albus var. laevigatus,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,symphoricarpos albus var. mollis,KEEP,symphoricarpos mollis,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,symphoricarpos mollis,KEEP,symphoricarpos mollis,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,aster chilensis,KEEP,symphyotrichum chilense,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,symphyotrichum chilense,KEEP,symphyotrichum chilense,,,2,,1,1,,,,,,
,,,,,symphyotrichum subspicatum,ELIM,symphyotrichum subspicatum,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,symphyotrichum subulatum,KEEP,symphyotrichum subulatum,,,3,,1,1,,,,1,,
,,,,,symphyotrichum subulatum var. elongatum,ELIM,symphyotrichum subulatum var. elongatum,,,0,,,,,,,,,
,,,,,aster exilis,ELIM,symphyotrichum subulatum var. ligulatum,,,0,,,,,,,,,
,,,,,aster subulatus var. ligulatus,ELIM,symphyotrichum subulatum var. ligulatum,,,0,,,,,,,,,
,,,,,symphyotrichum subulatum var. ligulatum,ELIM,symphyotrichum subulatum var. ligulatum,,,0,,,,,,,,,
,,,,,symphyotrichum subulatum var. parviflorum,ELIM,symphyotrichum subulatum var. parviflorum,,,0,,,,,,,,,
,,,,,symphyotrichum subulatum var. squamatum,ELIM,symphyotrichum subulatum var. squamatum,,,0,,,,,,,,,
,,,,,syntrichopappus fremontii,ELIM,syntrichopappus fremontii,,,0,,,,,,,,,
,,,,,syrmatium argophyllum,,syrmatium argophyllum,,Is this more acmispon?,0,,,,,,,,,
,,,,,syrmatium dendroideum,,syrmatium dendroideum,,Is this more acmispon?,0,,,,,,,,,
,,,,,syrmatium glabrum,,syrmatium glabrum,,Is this more acmispon?,0,,,,,,,,,
,,,,,syrmatium micranthum,,syrmatium micranthum,,Is this more acmispon?,0,,,,,,,,,
,,,,,syrmatium ornithopus,,syrmatium ornithopus,,Is this more acmispon?,0,,,,,,,,,
,,,,,syrmatium traskiae,,syrmatium traskiae,,Is this more acmispon?,0,,,,,,,,,
,,,,,syrmatium veatchii,,syrmatium veatchii,,Is this more acmispon?,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,tamarix aphylla,KEEP,tamarix aphylla,,,1,,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,tamarix parviflora,KEEP,tamarix parviflora,,,2,,,,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,tamarix ramosissima,KEEP,tamarix ramosissima,,,5,,1,1,,,1,1,1,
,,,,,caesalpinia spinosa,ELIM,tara spinosa,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum erythrospermum,KEEP,taraxacum erythrospermum,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum laevigatum,KEEP,taraxacum erythrospermum,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,taraxacum officinale,KEEP,taraxacum officinale,,,4,,1,1,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,tetragonia tetragonioides,KEEP,tetragonia tetragonioides,,,6,1,1,1,1,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,tetragonia tetragonoides,KEEP,tetragonia tetragonioides,,,6,1,1,1,1,,1,,1,
,,,,,thelypodium lasiophyllum var. lasiophyllum,,thelypodium lasiophyllum var. lasiophyllum,,Yes,0,,,,,,,,,
,,,,,thorneochloa diegoensis,,thorneochloa diegoensis,,Yes,0,,,,,,,,,
,,,,,thysanocarpus affinis,,thysanocarpus affinis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus conchuliferus,KEEP,thysanocarpus conchuliferus,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes,KEEP,thysanocarpus curvipes,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. amplectens,KEEP,thysanocarpus curvipes,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. curvipes,KEEP,thysanocarpus curvipes,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes subsp. elegans,KEEP,thysanocarpus curvipes,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus curvipes var. curvipes,KEEP,thysanocarpus curvipes,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. crenatus,KEEP,thysanocarpus curvipes,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. ramosus,KEEP,thysanocarpus curvipes,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus,KEEP,thysanocarpus laciniatus,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,thysanocarpus laciniatus var. laciniatus,KEEP,thysanocarpus laciniatus,,,4,,1,1,,,,1,1,
,,,,,tissa valida,,tissa valida,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,torilis arvensis,KEEP,torilis arvensis,,,2,,,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,torilis nodosa,KEEP,torilis nodosa,,,5,1,1,1,,,1,,1,
