...1,source,month,year,island,class,acceptedGenus,acceptedName,latitude,longitude,type,Lat_alb,Lon_alb,Id,ISL_NAME,geometry
609,Cal-IBIS,7,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.044982,-119.725853,Collection,-441140.74272821937,25312.548725219178,0,Santa Cruz,"c(25312.5487252192, -441140.742728219)"
610,Cal-IBIS,7,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.044982,-119.725853,Collection,-441140.74272821937,25312.548725219178,0,Santa Cruz,"c(25312.5487252192, -441140.742728219)"
611,Cal-IBIS,7,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.044982,-119.725853,Collection,-441140.74272821937,25312.548725219178,0,Santa Cruz,"c(25312.5487252192, -441140.742728219)"
612,Cal-IBIS,7,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.044982,-119.725853,Collection,-441140.74272821937,25312.548725219178,0,Santa Cruz,"c(25312.5487252192, -441140.742728219)"
613,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99551458,-119.7147619,Collection,-446624.863820415,26353.117962477205,0,Santa Cruz,"c(26353.1179624772, -446624.863820415)"
615,Cal-IBIS,4,1982,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.007222,-119.699722,Collection,-445321.9626794006,27738.535228192257,0,Santa Cruz,"c(27738.5352281923, -445321.962679401)"
616,Cal-IBIS,4,1982,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.021944,-119.870556,Collection,-443724.7023752802,11955.329198274803,0,Santa Cruz,"c(11955.3291982748, -443724.70237528)"
617,Cal-IBIS,4,1982,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.021944,-119.870556,Collection,-443724.7023752802,11955.329198274803,0,Santa Cruz,"c(11955.3291982748, -443724.70237528)"
618,Cal-IBIS,4,1982,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.021944,-119.870556,Collection,-443724.7023752802,11955.329198274803,0,Santa Cruz,"c(11955.3291982748, -443724.70237528)"
619,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
620,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
621,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
622,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
623,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
624,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
625,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
626,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00619719,-119.7278433,Collection,-445443.47973655816,25141.130715532072,0,Santa Cruz,"c(25141.1307155321, -445443.479736558)"
647,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
648,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
649,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
650,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
651,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
652,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
653,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
654,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
655,Cal-IBIS,4,1955,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.02357982,-119.570661,Collection,-443461.62734998483,39652.41161271014,0,Santa Cruz,"c(39652.4116127101, -443461.627349985)"
656,Cal-IBIS,4,1955,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.02357982,-119.570661,Collection,-443461.62734998483,39652.41161271014,0,Santa Cruz,"c(39652.4116127101, -443461.627349985)"
657,Cal-IBIS,4,1955,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.02357982,-119.570661,Collection,-443461.62734998483,39652.41161271014,0,Santa Cruz,"c(39652.4116127101, -443461.627349985)"
658,Cal-IBIS,4,1955,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.02357982,-119.570661,Collection,-443461.62734998483,39652.41161271014,0,Santa Cruz,"c(39652.4116127101, -443461.627349985)"
659,Cal-IBIS,4,1955,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.02357982,-119.570661,Collection,-443461.62734998483,39652.41161271014,0,Santa Cruz,"c(39652.4116127101, -443461.627349985)"
660,Cal-IBIS,4,1955,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.02357982,-119.570661,Collection,-443461.62734998483,39652.41161271014,0,Santa Cruz,"c(39652.4116127101, -443461.627349985)"
661,Cal-IBIS,4,1955,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.02357982,-119.570661,Collection,-443461.62734998483,39652.41161271014,0,Santa Cruz,"c(39652.4116127101, -443461.627349985)"
662,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
663,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
664,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
665,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
666,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
667,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
668,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
669,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
670,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
671,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
672,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
673,Cal-IBIS,8,1939,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.99595857,-119.7149429,Collection,-446575.66614084085,26336.247369576853,0,Santa Cruz,"c(26336.2473695769, -446575.666140841)"
698,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
699,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
700,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
701,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
702,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
703,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
704,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
705,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
706,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
707,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
708,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
709,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
710,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
711,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
712,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
713,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
714,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
715,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
716,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
717,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
718,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
719,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
720,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
721,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
722,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
723,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
724,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
725,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
726,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
727,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
728,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
729,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
730,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
731,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
732,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
733,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
734,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
735,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
736,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
737,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
738,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
739,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
740,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
741,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
742,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
743,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
744,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
745,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
746,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
747,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
748,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
749,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
750,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
751,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
752,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
753,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
754,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
755,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
756,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
757,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
758,Cal-IBIS,5,1919,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.016667,-119.716667,Collection,-444279.1093564639,26170.09467155039,0,Santa Cruz,"c(26170.0946715504, -444279.109356464)"
