source,order,family,genus,specificEp,scientificName,yearpub,PUBL,year,month,ANA,BAR,CAT,CLE,CRU,MIG,NIC,ROS
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Ochlodes sylvanoides santacruza,1981,Papilio,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Ochlodes sylvanoides santacruza,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Ochlodes sylvanoides santacruza,1986,Butterflies N. Amer.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Ochlodes sylvanoides santacruza,1986,Field Guide W. Butt.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides sylvanoides,Ochlodes sylvanoides sylvanoides,1955,Cat. Amer. Hesperiidae,,,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides sylvanoides,Ochlodes sylvanoides sylvanoides,1986,Calif. Butterflies,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Polites,s. sabuleti,Polites s. sabuleti,1981,J. Res. Lepid.,1966,5,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Polites,s. sabuleti,Polites s. sabuleti,1985,J. Res. Lepid.,,,x,,,,x,x,,x
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,Pyrgus albescens,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,Pyrgus albescens,1981,Bull. S. Calif. Acad. Sci.,,,,,,,,,,
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,Pyrgus albescens,1985,J. Res. Lepid.,,,x,x,x,,x,,x,x
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,Pyrgus albescens,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,Pyrgus albescens,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Incurvariidae,Careospina,quercivora,Careospina quercivora,NA,,,,,,,,,,,
lit,Lepidoptera,Incurvariidae,Vespina,quercivora,Vespina quercivora,1972,Proc. Ent. Soc. Wash.,,,,,,,x,,,
lit,Lepidoptera,Incurvariidae,Vespina,quercivora,Vespina quercivora,1972,Proc. Ent. Soc. Wash.,,,,,,,x,,,
lit,Lepidoptera,Incurvariidae,Vespina,quercivora,Vespina quercivora,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Lasiocampidae,Malacosoma,constrictum austrinum,Malacosoma constrictum austrinum,1968,U. S. Nat. Mus. Bull.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,Brephidium exilis,1972,J. Res. Lepid.,1970,3,,,,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,Brephidium exilis,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,Brephidium exilis,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,Brephidium exilis,1970,Los Cor. Isls.,1970,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,Brephidium exilis,1924,Ent. News,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,Brephidium exilis,1981,J. Res. Lepid.,1966,4,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,Brephidium exilis,1985,J. Res. Lepid.,,,x,x,x,x,x,x,x,x
lit,Lepidoptera,Lycaenidae,Callophrys,dumetorum,Callophrys dumetorum,1971,J. Lepid. Soc.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Callophrys,dumetorum,Callophrys dumetorum,1981,J. Res. Lepid.,1969,3,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Callophyrs,dumetorum,Callophyrs dumetorum,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,Celastrina argiolus echo,1909,Pomona Coll. J. Ent.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,Celastrina argiolus echo,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,Celastrina argiolus echo,1981,J. Res. Lepid.,1966,4,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,Celastrina argiolus echo,1981,Bull. S. Calif. Acad. Sci.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,Celastrina argiolus echo,1985,J. Res. Lepid.,,,,,x,x,x,,,x
lit,Lepidoptera,Lycaenidae,Everes,a. amyntula,Everes a. amyntula,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Everes,a. amyntula,Everes a. amyntula,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Everes,a. amyntula,Everes a. amyntula,1985,J. Res. Lepid.,,,x,,x,,x,x,x,x
lit,Lepidoptera,Lycaenidae,Glaucopsyche,lygdamus australis,Glaucopsyche lygdamus australis,1981,J. Res. Lepid.,1966,4,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Glaucopysche,lygdamus australis,Glaucopysche lygdamus australis,1985,J. Res. Lepid.,,,,,,,x,,,x
lit,Lepidoptera,Lycaenidae,Leptotes,marina,Leptotes marina,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Leptotes,marina,Leptotes marina,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Leptotes,marina,Leptotes marina,1985,J. Res. Lepid.,,,x,,x,,x,,,
lit,Lepidoptera,Lycaenidae,Leptotes,marina,Leptotes marina,1985,Ent. Calif. Ch. Isls. Proc.,,,x,,,,x,,,
lit,Lepidoptera,Lycaenidae,Lycaena,helliodes,Lycaena helliodes,1981,J. Res. Lepid.,1969,8,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Lycaena,helliodes,Lycaena helliodes,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,Plebejus acmon,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,Plebejus acmon,1973,J. Kansas Ent. Soc.,,,,,x,,x,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,Plebejus acmon,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,Plebejus acmon,1985,J. Res. Lepid.,,,x,,x,x,x,,x,x
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,Plebejus acmon,1985,Ent. Calif. Ch. Isls. Proc.,1941,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Satyrium,s. saepium,Satyrium s. saepium,1981,J. Res. Lepid.,1978,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Satyrium,s. saepium,Satyrium s. saepium,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1986,Butterflies N. Amer.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1905,Butterflies W. Coast U.S.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1986,Field Guide W. Butt.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1923,Bull. Brook. Ent. Soc.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1987,Atala,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1989,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1955,LACM Sci. Ser.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1970,Mid-Cont. Lepid. Ser.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1985,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1975,Occ. Pap. Calif. Acad. Sci.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1985,Ent. Calif. Isls.: Proc. First,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1981,J. Res. Lepid.,1973,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1986,Calif. Butterflies,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1983,IUCN Invert. Red Data Book,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1971,Discovery,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1976,Discovery,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1981,Aud. Soc. Field Guide N. Amer.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1986,Calif. Butterflies,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1910,Bull. S. Calif. Acad. Sci.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1933,Bull. S. Calif. Acad. Sci.,1933,3,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1938,Univ. Colorado Stud.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1963,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,Strymon avalona,1993,Occ. Pap. IUCN Sp. Surv. Comm.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1938,Univ. Colorado Stud.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1986,Calif. Butterflies,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1971,Discovery,,,x,x,,x,x,x,x,x
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1987,Atala,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1981,J. Res. Lepid.,1978,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1985,Ent. Calif. Isls.: Proc. First,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1986,Butterflies N. Amer.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1981,Aud. Soc. Field Guide N. Amer.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,melinus,Strymon melinus,1985,J. Res. Lepid.,,,x,x,?,x,x,x,x,x
lit,Lepidoptera,Lycaenidae,Strymon,sp.,Strymon sp.,1983,Terra,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,spp.,Strymon spp.,1976,Biol. Conserv.,,,,,x,,,,,
lit,Lepidoptera,Lymantriidae,Orgyia,cana,Orgyia cana,1973,Ent. Zeits.,,,,,,,,,,x
lit,Lepidoptera,Lymantriidae,Orgyia,vetusta,Orgyia vetusta,1973,Ent. Zeits.,,,,,x,,,,,x
lit,Lepidoptera,Lymantriidae,Orgyia,vetusta,Orgyia vetusta,1978,"Moths Amer. No. Mex., Fasc.",,,,,x,x,x,,,
lit,Lepidoptera,Lyonetiidae,Bedellia,somnulentella,Bedellia somnulentella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Lyonetiidae,Bucculatrix,albertiella,Bucculatrix albertiella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Lyonetiidae,Bucculatrix,albertiella,Bucculatrix albertiella,1985,Pan-Pac. Ent.,,,,,,,,,x,
lit,Lepidoptera,Lyonetiidae,Paraleucoptera,heinrichi,Paraleucoptera heinrichi,1988,Syst. Ent.,,,,,,,,,,
lit,Lepidoptera,Nepticulidae,Stigmella,variella,Stigmella variella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Noctuidae,Agrotis,venerabilis,Agrotis venerabilis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,,,x,
lit,Lepidoptera,Noctuidae,Annaphila,divinula,Annaphila divinula,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Ascalapha,odorata,Ascalapha odorata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Noctuidae,Autographa,californica,Autographa californica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Lepidoptera,Noctuidae,Autographa,californica,Autographa californica,1970,Los Cor. Isls.,1970,,,,,,,,,
lit,Lepidoptera,Noctuidae,Autographa,californica,Autographa californica,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Autoplusia,californica,Autoplusia californica,1991,The Moths of Amer. N. of Mex.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Autoplusia,egenoides,Autoplusia egenoides,1991,The Moths of Amer. N. of Mex.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Catocala,verilliana,Catocala verilliana,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,x,,,
lit,Lepidoptera,Noctuidae,Conochares,acutus,Conochares acutus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Conochares,arizonae,Conochares arizonae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Noctuidae,Euxoa,atomaris,Euxoa atomaris,1970,Mem. Ent. Soc. Canada,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Euxoa,fauna,Euxoa fauna,1970,Mem. Ent. Soc. Canada,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Euxoa,messoria,Euxoa messoria,1970,Mem. Ent. Soc. Canada,,,,,,x,,x,x,x
lit,Lepidoptera,Noctuidae,Euxoa,riversii,Euxoa riversii,1970,Mem. Ent. Soc. Canada,,,,,,,,x,,x
lit,Lepidoptera,Noctuidae,Euxoa,riversii,Euxoa riversii,1982,Can. Ent.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Euxoa,riversii,Euxoa riversii,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,x,x,x
lit,Lepidoptera,Noctuidae,Euxoa,riversii,Euxoa riversii,1987,Moths Amer. N. Mex.,,,,,,,,x,,
lit,Lepidoptera,Noctuidae,Euxoa,tocoyae,Euxoa tocoyae,1982,Can. Ent.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Feralia,meadowsi,Feralia meadowsi,1967,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Feralia,meadowsi,Feralia meadowsi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,x,,,
lit,Lepidoptera,Noctuidae,Helicoverpa,zea,Helicoverpa zea,1965,Mem. Ent. Soc. Can.,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Lacinipolia,cuneata,Lacinipolia cuneata,1975,Rev. gen. Lacinipolia Amer. N.,,,,,x,,,,,x
lit,Lepidoptera,Noctuidae,Lacinipolia,patalis,Lacinipolia patalis,1975,Rev. gen. Lacinipolia Amer. N.,,,x,,,,x,,,
lit,Lepidoptera,Noctuidae,Lacinipolia,quadrilineata,Lacinipolia quadrilineata,1975,Rev. gen. Lacinipolia Amer. N.,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Lacinipolia,strigicollis,Lacinipolia strigicollis,1975,Rev. gen. Lacinipolia Amer. N.,,,x,,x,,x,,x,
lit,Lepidoptera,Noctuidae,Megalographa,biloba,Megalographa biloba,1970,Los Cor. Isls.,1970,,,,,,,,,
lit,Lepidoptera,Noctuidae,Megalographa,biloba,Megalographa biloba,1975,"Occ. Pap. Ent., CDFA",,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Megalographa,biloba,Megalographa biloba,1991,The Moths of Amer. N. of Mex.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Neleucania,bicolorata,Neleucania bicolorata,1940,Proc. Sixth Pac. Sci. Cong.,1939,,,,,x,,,,
lit,Lepidoptera,Noctuidae,Oncocnemis,augusta,Oncocnemis augusta,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,,,x,
lit,Lepidoptera,Noctuidae,Oncocnemis,nita,Oncocnemis nita,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,,,,
lit,Lepidoptera,Noctuidae,Oncocnemis,ragani,Oncocnemis ragani,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Schinia,sara,Schinia sara,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Noctuidae,Spodoptera,ornithogalli,Spodoptera ornithogalli,1980,Ann. Ent. Soc. Amer.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Trichoclea,edwardsii,Trichoclea edwardsii,1941,Bull. S. Calif. Acad. Sci.,,,x,,,x,,,x,x
lit,Lepidoptera,Noctuidae,Trichoplusia,ni,Trichoplusia ni,1991,The Moths of Amer. N. of Mex.,,,,,,,,,,
lit,Lepidoptera,Noctuidae,Tridepia,nova,Tridepia nova,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,x,,x,
lit,Lepidoptera,Noctuidae,Ulolonche,disticha,Ulolonche disticha,1985,Ent. Calif. Ch. Isls. Proc.,1978,9,,,,,x,,,
lit,Lepidoptera,Noctuidae,Zosteropoda,clementei,Zosteropoda clementei,1942,Bull. S. Calif. Acad. Sci.,,,,,,x,,,,
lit,Lepidoptera,Noctuidae,Zosteropoda,clementei,Zosteropoda clementei,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,x,,,x
lit,Lepidoptera,Noctuidae,Zosteropoda,clementei,Zosteropoda clementei,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,x,,,x
lit,Lepidoptera,Noctuidae,Zosteropoda,hirtipes,Zosteropoda hirtipes,1942,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Noctuidae,Zosteropoda,hirtipes,Zosteropoda hirtipes,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Adelpha,bredowii californica,Adelpha bredowii californica,1981,J. Res. Lepid.,1966,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Adelpha,bredowii californica,Adelpha bredowii californica,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Agraulis,vanillae incarnata,Agraulis vanillae incarnata,1937,Bull. So. Calif. Acad. Sci.,1930,11,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Agraulis,vanillae incarnata,Agraulis vanillae incarnata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Agraulis,vanillae incarnata,Agraulis vanillae incarnata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Agraulis,vanillae incarnata,Agraulis vanillae incarnata,1985,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Cercyonis,sthenele,Cercyonis sthenele,1981,J. Res. Lepid.,1978,6,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Cercyonis,"sthenele ""similar to"" stenele","Cercyonis sthenele ""similar to"" stenele",1986,Butterflies N. Amer.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Cercyonis,sthenele ssp.,Cercyonis sthenele ssp.,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Chlosyne,gabbii,Chlosyne gabbii,1941,Ecology,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Chlosyne,gabbii,Chlosyne gabbii,1981,J. Res. Lepid.,1966,5,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Chlosyne,gabbii,Chlosyne gabbii,1985,J. Res. Lepid.,,,x,,,,x,,,
lit,Lepidoptera,Nymphalidae,Danaus,gilippus strigosus,Danaus gilippus strigosus,1937,Bull. So. Calif. Acad. Sci.,1932,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Danaus,gilippus strigosus,Danaus gilippus strigosus,1985,Ent. Calif. Ch. Isls. Proc.,1927,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Danaus,gilippus strigosus,Danaus gilippus strigosus,1985,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Danaus,pelxippus,Danaus pelxippus,1937,Bull. So. Calif. Acad. Sci.,1932,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Danaus,plexippus,Danaus plexippus,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Danaus,plexippus,Danaus plexippus,1985,Ent. Calif. Ch. Isls. Proc.,1979,,,,x,,x,,,
lit,Lepidoptera,Nymphalidae,Danaus,plexippus,Danaus plexippus,1985,J. Res. Lepid.,,,x,x,x,,x,,,x
lit,Lepidoptera,Nymphalidae,Danaus,plexippus,Danaus plexippus,1993,LACM Sci. Ser.,,,,,,,x,,,x
lit,Lepidoptera,Nymphalidae,Danaus,plexippus,Danaus plexippus,1993,LACM Sci. Ser.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Danaus,plexippus,Danaus plexippus,1993,LACM Sci. Ser.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Euphydryas,c. chalcedona,Euphydryas c. chalcedona,1939,Sci. Mon.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Euphydryas,c. chalcedona,Euphydryas c. chalcedona,1941,Ecology,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Euphydryas,c. chalcedona,Euphydryas c. chalcedona,1951,Wasmann J. Biol.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Euphydryas,c. chalcedona,Euphydryas c. chalcedona,1981,J. Res. Lepid.,1966,5,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Euphydryas,c. chalcedona,Euphydryas c. chalcedona,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Euphydryas,editha,Euphydryas editha,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,x
lit,Lepidoptera,Nymphalidae,Euphydryas,editha insularis,Euphydryas editha insularis,1975,J. Res. Lepid.,,,,,,,,,,x
lit,Lepidoptera,Nymphalidae,Euphydryas,editha insularis,Euphydryas editha insularis,1985,J. Res. Lepid.,,,,,,,,,,x
lit,Lepidoptera,Nymphalidae,Euphydryas,editha insularis,Euphydryas editha insularis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,x
lit,Lepidoptera,Nymphalidae,Euphydryas,editha insularis,Euphydryas editha insularis,1986,Calif. Butterflies,,,,,,,,,,x
lit,Lepidoptera,Nymphalidae,Euphydryas,editha insularis,Euphydryas editha insularis,1986,Calif. Butterflies,,,,,,,,,,x
lit,Lepidoptera,Nymphalidae,Junonia,coenia,Junonia coenia,1981,J. Res. Lepid.,1966,5,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Junonia,coenia,Junonia coenia,1985,J. Res. Lepid.,,,x,,x,,x,,,x
lit,Lepidoptera,Nymphalidae,Nymphalis,antiopa,Nymphalis antiopa,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Nymphalis,antiopa,Nymphalis antiopa,1981,J. Res. Lepid.,1970,5,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Nymphalis,antiopa,Nymphalis antiopa,1985,J. Res. Lepid.,,,,,x,,x,,,x
lit,Lepidoptera,Nymphalidae,Nymphalis,xanthomelas californica,Nymphalis xanthomelas californica,1937,Bull. So. Calif. Acad. Sci.,1932,10,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Nymphalis,xanthomelas californica,Nymphalis xanthomelas californica,1985,Ent. Calif. Ch. Isls. Proc.,1927,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Nymphalis,xanthomelas californica,Nymphalis xanthomelas californica,1985,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Nymphalis,xanthomelas californica,Nymphalis xanthomelas californica,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Speyeria,callippe,Speyeria callippe,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Speyeria,callippe comstocki,Speyeria callippe comstocki,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1940,Proc. Sixth Pac. Sci. Cong.,1939,4,,,,x,,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1971,Smith. Cont. Zool.,,,,x,,,,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1981,J. Res. Lepid.,1966,4,,,,,x,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Nymphalidae,Vanessa,annabella,Vanessa annabella,1985,J. Res. Lepid.,,,x,x,x,x,x,,x,x
lit,Lepidoptera,Nymphalidae,Vanessa,atalanta rubria,Vanessa atalanta rubria,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Nymphalidae,Vanessa,atalanta rubria,Vanessa atalanta rubria,1981,J. Res. Lepid.,1966,5,,,,,x,,,
