,source,month,year,island,class,acceptedFamily,acceptedGenus,acceptedName,latitude,longitude
1515,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03362058,-119.7034591
1516,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03362058,-119.7034591
1517,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03362058,-119.7034591
1518,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03362058,-119.7034591
1519,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03362058,-119.7034591
1520,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1521,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1522,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1523,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1524,Cal-IBIS,5,1919,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1525,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1526,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1527,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1528,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1529,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1530,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1531,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1532,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1533,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1534,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1535,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1536,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1537,Cal-IBIS,5,1986,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.907222,-120.118333
1538,Cal-IBIS,5,1986,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0075,-120.051389
1539,Cal-IBIS,7,2008,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1540,Cal-IBIS,4,1941,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99466009,-120.0648848
1541,Cal-IBIS,3,1941,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.97872544,-120.0785479
1542,Cal-IBIS,3,1941,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.97872544,-120.0785479
1543,Cal-IBIS,3,1941,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.97872544,-120.0785479
1544,Cal-IBIS,4,1941,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98152207,-119.9810138
1545,Cal-IBIS,4,1941,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98152207,-119.9810138
1546,Cal-IBIS,4,1941,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98152207,-119.9810138
1547,Cal-IBIS,8,1938,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98829,-120.0273
1548,Cal-IBIS,7,1931,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.995,-120.0325
1549,Cal-IBIS,7,1931,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.995,-120.0325
1550,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1551,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1552,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1553,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1554,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1555,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1556,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1557,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1558,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1559,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1560,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1561,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1562,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1563,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1564,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1565,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1566,Cal-IBIS,4,1913,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1567,Cal-IBIS,9,1903,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1568,Cal-IBIS,9,1903,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1569,Cal-IBIS,9,1903,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016667,-119.716667
1570,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1571,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1572,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1573,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1574,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1575,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1576,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1577,Cal-IBIS,6,1897,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.95,-120.1
1578,Cal-IBIS,6,1892,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03775162,-120.3736881
1579,Cal-IBIS,6,1892,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03775162,-120.3736881
1580,Cal-IBIS,7,1968,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0397,-120.3744
1581,Cal-IBIS,7,1968,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0397,-120.3744
1582,Cal-IBIS,7,1968,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0397,-120.3744
1583,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03562,-120.31834
1584,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02983,-120.32086
1585,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0293,-120.34293
1586,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0293,-120.34293
1587,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02946,-120.34386
1588,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03562,-120.31834
1589,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02983,-120.32086
1590,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02983,-120.32086
1591,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03757,-120.34264
1592,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03768,-120.34269
1593,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03768,-120.34269
1594,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03851,-120.3519
1595,Cal-IBIS,3,2013,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03851,-120.3519
1596,Cal-IBIS,5,1974,San Miguel,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.054722,-120.361111
1597,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.003678,-119.746069
1598,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.016531,-119.684525
1599,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.003945,-119.706795
1600,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.011583,-119.693939
1601,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.003945,-119.706795
1602,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.976545,-119.723662
1603,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.002439,-119.710893
1604,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.014272,-119.686034
1605,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.006974,-119.747031
1606,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.003945,-119.706795
1607,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.975966,-119.722529
1608,Cal-IBIS,5,2012,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.997064,-119.725692
1609,Cal-IBIS,3,1950,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01819018,-119.6815974
1610,Cal-IBIS,3,1950,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01819018,-119.6815974
1611,Cal-IBIS,3,1950,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01819018,-119.6815974
1612,Cal-IBIS,3,1950,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01819018,-119.6815974
1613,Cal-IBIS,3,1950,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01819018,-119.6815974
1614,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0195441,-119.6866125
1615,Cal-IBIS,9,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00334359,-119.6830923
1616,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1617,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1618,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1619,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0195441,-119.6866125
1620,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1621,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1622,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1623,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1624,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1625,Cal-IBIS,8,1978,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00418639,-119.7068288
1626,Cal-IBIS,2,1974,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02001709,-119.6865355
1627,Cal-IBIS,2,1974,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.98900824,-119.6497414
1628,Cal-IBIS,2,1974,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02001709,-119.6865355
1629,Cal-IBIS,2,1974,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03280361,-119.702929
1630,Cal-IBIS,2,1974,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03280361,-119.702929
1631,Cal-IBIS,2,1974,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01978706,-119.6910526
1632,Cal-IBIS,2,1974,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01767021,-119.8184965
1633,Cal-IBIS,7,1928,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02033908,-119.6868136
1634,Cal-IBIS,7,1928,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02033908,-119.6868136
1635,Cal-IBIS,7,1928,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02033908,-119.6868136
1636,Cal-IBIS,5,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00106829,-119.7340064
1637,Cal-IBIS,5,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00106829,-119.7340064
1638,Cal-IBIS,5,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0042642,-119.7339664
1639,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1640,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1641,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1642,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1643,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1644,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1645,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1646,Cal-IBIS,2,1967,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1647,Cal-IBIS,12,1942,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02089308,-119.6850045
1648,Cal-IBIS,3,1929,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.0042642,-119.7339664
1649,Cal-IBIS,4,1955,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01797186,-119.5877913
1650,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.003105,-119.734062
1651,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.003105,-119.734062
1652,Cal-IBIS,4,1913,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.003105,-119.734062
1653,Cal-IBIS,6,1951,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1654,Cal-IBIS,6,1951,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.03257,-119.70479
1655,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1656,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1657,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1658,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1659,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1660,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1661,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1662,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1663,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1664,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1665,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1666,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1667,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1668,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1669,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1670,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1671,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1672,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1673,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1674,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1675,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1676,Cal-IBIS,8,1948,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1677,Cal-IBIS,5,1938,Santa Cruz,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.04118,-119.57315
1678,Cal-IBIS,2,1954,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.94230628,-119.9682421
1679,Cal-IBIS,2,1954,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.91563446,-120.0491276
1680,Cal-IBIS,2,1954,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.94230628,-119.9682421
1681,Cal-IBIS,3,1950,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.02551726,-120.0570049
1682,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.99273528,-120.0451403
1683,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00284463,-120.0955116
1684,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01092442,-120.0935116
1685,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00613457,-120.0912415
1686,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00284463,-120.0955116
1687,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.01083442,-120.0938516
1688,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00185455,-120.1112819
1689,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.00284463,-120.0955116
1690,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.9973,-120.06058
1691,Cal-IBIS,3,2013,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.9973,-120.06058
1692,Cal-IBIS,4,1976,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.002778,-120.089444
1693,Cal-IBIS,5,1975,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.001667,-120.064167
1694,Cal-IBIS,9,1975,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,34.001667,-120.064167
1695,Cal-IBIS,9,1978,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.955833,-120.002778
1696,Cal-IBIS,5,1978,Santa Rosa,Reptilia,Phrynosomatidae,Sceloporus,Sceloporus occidentalis becki,33.981389,-119.982778
